기준,BUDAT_NM,날짜1,날짜2,날짜수식전환,월주,주,요일,월,COURSE_CD,local_code,PK_CUST_CD,CUST_NM,지역,주소,구,X,Y,ITEM_CD,ITEM_NM,QCT_NO,STD_PACK_QTY,총량,BOX,낱개,TRP_TYP,TRP_CUST_CD,수제구분,CBM
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-26,1011362,온누리다인약국,경기,경기 안산시 상록구 본오동 804-17 1층 상가 101,안산시,126.8695086,37.29674365,5000070,비타천플러스 100ML,A013,100,200,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-10,1013018,마트종로약국,경기,경기 평택시 지제동 50 이마트내 1층,평택시,127.0757893,37.0211679,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-63,1013251,파크뷰정수약국,경기,경기 성남시 분당구 정자동 6 파크뷰상가 123,성남시,127.1068395,37.37471983,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,수원-47,1013644,오목천한마음약국,경기,"경기 수원시 권선구 삼천병마로1598번길 48 , 1층 101호(오목천동)",수원시,126.9660085,37.24614358,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,광명-13,1013913,온누리선우약국,경기,경기 광명시 철산3동 245-4 명동빌딩 107,광명시,126.8689554,37.47682953,5000004,까스활명수큐액 75ML(50),A013,120,240,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-24,1014078,신천그랜드약국,경기,경기 시흥시 대야동 469-6,시흥시,126.7894344,37.4443273,5000004,까스활명수큐액 75ML(50),A014,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-19,1014235,세계로온누리약국,경기,경기 안산시 단원구 초지동 726-5 주공프라자 110,안산시,126.8152724,37.30881848,5000004,까스활명수큐액 75ML(50),A013,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안양-49,1014331,해그린약국,경기,"경기 안양시 동안구 경수대로 609, 호원빌딩203호(호계동)",안양시,126.9554836,37.37671079,5000039,부채표쌍화천 100ML,A024,100,100,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-45,1024667,타워온누리약국,경기,"경기 용인시 기흥구 죽전로 46, 106(보정동, 타워시티)",용인시,127.1138368,37.32028975,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-8,1039973,기산약국,경기,경기 화성시 우정읍 조암리 327-1,화성시,126.8157022,37.0816681,5000070,비타천플러스 100ML,A013,100,1000,10,0,Y,고려택배,X,0.27
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,광명-15,1042301,하안약국,경기,경기 광명시 하안동 200-1 1층,광명시,126.8828532,37.45940813,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,광명-15,1042301,하안약국,경기,경기 광명시 하안동 200-1 1층,광명시,126.8828532,37.45940813,5000039,부채표쌍화천 100ML,A024,100,200,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-23,1043736,시장약국,경기,"경기 용인시 처인구 금령로 93, 1층(김량장동)",용인시,127.2066402,37.23568244,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-45,1044179,플러스약국,경기,"경기 화성시 향남읍 향남로 402, 1층",화성시,126.9218534,37.13073257,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-15,1044235,미도약국,경기,경기 성남시 분당구 수내동 17-3 미도프라자2 103,성남시,127.1135105,37.37755963,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-35,1044378,청북솔약국,경기,경기 평택시 서정역로 50(서정동),평택시,127.0551136,37.05839254,5000039,부채표쌍화천 100ML,A025,100,100,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-35,1044378,청북솔약국,경기,경기 평택시 서정역로 50(서정동),평택시,127.0551136,37.05839254,5000070,비타천플러스 100ML,A013,100,100,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-38,1045790,평택미에로,경기,경기 평택시 세교동 480-6,평택시,127.0693217,37.00561005,5000050,동화홍삼골드 100ML,F2A003,100,1100,11,0,Y,고려택배,X,0.297
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-24,1046774,산성온누리약국,경기,경기 성남시 수정구 수정로 350 (산성동) 1층,성남시,127.1500731,37.45480714,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-4,1046905,건강약국,경기,경기 시흥시 정왕동 1739-7 105호,시흥시,126.737541,37.34378564,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안양-24,1047231,아민약국,경기,"경기 안양시 동안구 시민대로 300 (관양동, 이마트평촌점)",안양시,126.9637106,37.39491106,5002036,부채표 쌍화골드(도라지) 100mL,K012,100,300,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,군포-2,1047616,군포온누리약국,경기,경기 군포시 당동로 6 (당동),군포시,126.9438636,37.35092513,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-28,1048554,센텀프라자약국,경기,"경기 화성시 동탄대로시범길 142, 1층 110,111호(청계동, 센텀프라자)",화성시,127.1133882,37.19992104,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-10,1050747,라성약국,경기,경기 시흥시 정왕동 1728-10,시흥시,126.7322569,37.34708086,5002890,헬민리버스 100ML,K005,50,50,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-52,1052108,이안약국,경기,"경기 성남시 중원구 성남대로 1130번길 3 (성남동, 1층)",성남시,127.130046,37.43074986,5000070,비타천플러스 100ML,A013,100,200,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안양-4,1052458,그린프라자약국,경기,"경기 안양시 동안구 경수대로 558(호계동, 1층)",안양시,126.9581935,37.37252373,5001368,활명수 75ML,A001,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안양-4,1052458,그린프라자약국,경기,"경기 안양시 동안구 경수대로 558(호계동, 1층)",안양시,126.9581935,37.37252373,5001928,미인활명수액 75mL,K003,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-31,1052693,성남메디칼약국,경기,경기 성남시 수정구 태평동 7288-14 1층,성남시,127.1397839,37.44356451,5000004,까스활명수큐액 75ML(50),A013,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-42,1052709,옵티마희망약국,경기,"경기 성남시 분당구 동판교로 92 201-2호(백현동, 휴먼시아3단지가상가동)",성남시,127.116579,37.38784295,5000004,까스활명수큐액 75ML(50),A014,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-10,1052745,늘편한약국,경기,"경기 화성시 남양읍 시청로 7, 106호(위더스프라자)",화성시,126.8192545,37.20856901,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,오산-24,1052801,판도라봄약국,경기,"경기 오산시 경기대로 534, 105호(수청동)",오산시,127.0640745,37.17062716,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,광명-9,1052910,소하태평양약국,경기,"경기 광명시 기아로 46, 105호(소하동)",광명시,126.8845909,37.43596965,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-35,1053515,일곱빛약국,경기,경기 용인시 처인구 모현면 백옥대로 2410,용인시,127.2502914,37.33860397,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-51,1053537,행복한약국,경기,"경기 용인시 수지구 용구대로 2797(죽전동, 수창빌딩)",용인시,127.1086541,37.33541784,5000004,까스활명수큐액 75ML(50),A014,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-37,1053934,정문약국,경기,"경기 용인시 기흥구 동백죽전대로 361, 1층 101호 (중동)",용인시,127.1484381,37.27193961,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-37,1053934,정문약국,경기,"경기 용인시 기흥구 동백죽전대로 361, 1층 101호 (중동)",용인시,127.1484381,37.27193961,5000039,부채표쌍화천 100ML,A025,100,500,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-34,1054010,유진약국,경기,"경기 화성시 동탄원천로 388,103호(능동,동탄포레스트 프라자)",화성시,127.0558016,37.21976452,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-29,1054064,은계온누리약국,경기,"경기 시흥시 은계번영길 1, 111호(은행동)",시흥시,126.8016081,37.43656035,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,오산-2,1054156,365열린약국,경기,"경기 오산시 경기대로 133, 1층 (원동, 오렌지팩토리아울렛)",오산시,127.0729323,37.13682669,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-37,1054164,큰솔약국,경기,"경기 평택시 용죽3로 24, 105호 (용이동)",평택시,127.125417,36.99410985,5000004,까스활명수큐액 75ML(50),A014,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-37,1054164,큰솔약국,경기,"경기 평택시 용죽3로 24, 105호 (용이동)",평택시,127.125417,36.99410985,5001928,미인활명수액 75mL,K003,120,240,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-37,1054164,큰솔약국,경기,"경기 평택시 용죽3로 24, 105호 (용이동)",평택시,127.125417,36.99410985,5002890,헬민리버스 100ML,K005,50,50,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-27,1054201,연세건강약국,경기,"경기 용인시 기흥구 동백죽전대로 331, 103,104호(중동, 동백스퀘어일레븐)",용인시,127.1512989,37.26964951,5000004,까스활명수큐액 75ML(50),A013,120,840,7,0,Y,고려택배,X,0.189
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,화성-48,1054360,향남약국,경기,경기 화성시 향남읍 행정서로3길 34-6 1층,화성시,126.9187162,37.13074878,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-43,1054470,왕약국,경기,경기 성남시 수정구 신흥동 3433,성남시,127.1447536,37.44449955,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-15,1054782,상록백제약국,경기,"경기 안산시 상록구 본삼로 51 108,109(본오동 리치스빌딩)",안산시,126.8658745,37.30107503,5000012,부채표쌍화탕 100ML,A003,100,500,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-16,1055519,성복역우리약국,경기,"경기 용인시 수지구 수지로112번길 11, 107호(성복동)",용인시,127.0804375,37.31256833,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-28,1055748,은계약국,경기,"경기 시흥시 은계로 260, 우평라비엔 105호(계수동)",시흥시,126.8031512,37.44483852,5000004,까스활명수큐액 75ML(50),A013,120,240,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-41,1056279,허브약국,경기,"경기 안산시 단원구 풍전로 37-9, 301동 138호(원곡동, 트리플레스에이단지)",안산시,126.7896804,37.32460174,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안양-47,1056328,평촌마트약국,경기,"경기 안양시 동안구 동안로 162, 지층1호(비산동, 홈플러스내)",안양시,126.9504269,37.39326906,5000004,까스활명수큐액 75ML(50),A014,120,1200,10,0,Y,고려택배,X,0.27
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,과천-3,1056477,온누리건강나라약국,경기,"경기 과천시 별양상가2로 20, 1층 13호(별양동)",과천시,126.9925555,37.42682611,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-27,1056554,수호온누리약국,경기,"경기 평택시 중앙2로 16, 1층 104호(평택동)",평택시,127.0885942,36.99147969,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-1,1056601,건강플러스약국,경기,"경기 안산시 단원구 광덕대로 175, 2층(고잔동, 삼성홈플러스)",안산시,126.8289384,37.31191777,5000004,까스활명수큐액 75ML(50),A013,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,성남-6,1058136,기린약국,경기,경기 성남시 분당구 구미동 205-1 오성프라자 112,성남시,127.1165207,37.33782255,5000004,까스활명수큐액 75ML(50),A014,120,240,2,0,Y,고려택배,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,안산-33,1058951,자이약국,경기,경기 안산시 상록구 해양1로 199 재포트동 1층 136호 (사동 ),안산시,126.8283525,37.28200188,5000004,까스활명수큐액 75ML(50),A014,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-20,1059029,솔약국,경기,"경기 용인시 수지구 만현로 113, 106 (상현동, 미래프라자)",용인시,127.0853569,37.30647875,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-6,1059351,녹십자약국,경기,"경기 평택시 중앙로 2 (통복동), 1층",평택시,127.0835236,36.99540985,5000012,부채표쌍화탕 100ML,A003,100,1500,15,0,Y,고려택배,X,0.405
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-6,1059351,녹십자약국,경기,"경기 평택시 중앙로 2 (통복동), 1층",평택시,127.0835236,36.99540985,5002036,부채표 쌍화골드(도라지) 100mL,K012,100,500,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,평택-2,1059426,건약국,경기,"경기 평택시 평택4로 41 (합정동), 1층",평택시,127.1003817,36.99176785,5000004,까스활명수큐액 75ML(50),A014,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,시흥-7,1059632,능곡프라자약국,경기,"경기 시흥시 능곡로 188 (능곡동, 효창프라자), 109호",시흥시,126.8103662,37.36839021,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,Y,고려택배,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,용인-18,1059647,센트럴일층약국,경기,"경기 용인시 수지구 신봉2로 2, 132호,114호,115호 (신봉동, 센트럴500",용인시,127.0780273,37.32317135,5000004,까스활명수큐액 75ML(50),A014,120,120,1,0,Y,고려택배,X,0.027
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TE,오산-8,4501688,대원약국(오산),경기,경기 오산시 오산로 300 (대원약국),오산시,127.0688314,37.15375842,5001445,판콜에스내복액 30ML X 5,A051,36,720,20,0,Y,고려택배,X,0.54
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TH,화성-21,1009989,사강프라자약국,경기,경기 화성시 송산면 사강로 192 (사강리),화성시,126.7373297,37.21299324,5000004,까스활명수큐액 75ML(50),A014,120,600,5,0,Y,고려택배,X,0.135
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,TF,여주-9,1056951,여주태평양약국,경기,경기 여주시 우암로 16 (하동),여주시,127.6330022,37.29748456,5000004,까스활명수큐액 75ML(50),A013,120,1800,15,0,Y,CJ택배,X,0.405
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DA,서울-48,1000624,여인선약국,서울,서울 강동구 성내2동 196-7,강동구,127.1327752,37.5341979,5000004,까스활명수큐액 75ML(50),A013,120,720,6,0,N,고정차,X,0.162
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DA,하남-5,1002723,상록수약국,경기,경기 하남시 신장동 427-227,하남시,127.2049172,37.53888096,5000004,까스활명수큐액 75ML(50),A013,120,1200,10,0,N,고정차,X,0.27
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DA,하남-8,1008206,오렌지약국,경기,경기 하남시 신장동 432-5 1층,하남시,127.2072127,37.53682708,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,N,고정차,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DB,서울-11,1000939,새생명약국,서울,서울 강남구 청담동 50-2,강남구,127.0500787,37.52419285,5000004,까스활명수큐액 75ML(50),A013,120,240,2,0,N,고정차,X,0.054
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DB,서울-475,1012700,온누리대웅약국,서울,"서울 송파구 마천로 345, 1층(마천동)",송파구,127.1527474,37.49298699,5000004,까스활명수큐액 75ML(50),A013,120,360,3,0,N,고정차,X,0.081
AVG+30%,2021-04-12,2021-04-12,21.4.12,2021.4.12,4월3주,3,월,4월,DB,서울-9,1013517,메디피아약국,서울,"서울 강남구 강남대로 242, 1층(도곡동, 크리스탈빌딩)",강남구,127.0340817,37.48537222,5000004,까스활명수큐액 75ML(50),A013,120,2400,20,0,N,고정차,X,0.54
